0;;
1;;
25;[ 9.99750912e-01 -2.16709911e-04 -2.23173931e-02 -3.03437877e-01] [ 4.21548501e-04  9.99957828e-01  9.17413273e-03 -2.21835925e-01] [ 2.23144638e-02 -9.18125543e-03  9.99708842e-01  1.33534271e+01] [0. 0. 0. 1.];[ 0.99976629  0.00449596 -0.02114616 -0.31760731] [-0.00438852  0.99997724  0.00512451 -0.22709398] [ 2.11687230e-02 -5.03051396e-03  9.99763262e-01  1.41115444e+01] [0. 0. 0. 1.]
26;[ 9.99750912e-01 -2.16709911e-04 -2.23173931e-02 -3.03437877e-01] [ 4.21548501e-04  9.99957828e-01  9.17413273e-03 -2.21835925e-01] [ 2.23144638e-02 -9.18125543e-03  9.99708842e-01  1.33534271e+01] [0. 0. 0. 1.];[ 9.99807717e-01  4.54459648e-04 -1.96041437e-02 -3.69713788e-01] [-4.54553432e-04  9.99999897e-01 -3.27933690e-07 -2.33531942e-01] [1.96041415e-02 9.23900142e-06 9.99807820e-01 1.48085232e+01] [0. 0. 0. 1.]
27;[ 9.99789379e-01 -8.55177268e-04 -2.05052973e-02 -3.64384335e-01] [ 8.64811794e-04  9.99999520e-01  4.60992507e-04 -2.34700399e-01] [ 2.05048932e-02 -4.78628635e-04  9.99789638e-01  1.47945673e+01] [0. 0. 0. 1.];[ 0.99980706 -0.0010064  -0.01961692 -0.33889139] [ 8.85320421e-04  9.99980512e-01 -6.17993430e-03 -2.51913501e-01] [1.96227601e-02 6.16137470e-03 9.99788470e-01 1.54970212e+01] [0. 0. 0. 1.]
28;[ 9.99789379e-01 -8.55177268e-04 -2.05052973e-02 -3.64384335e-01] [ 8.64811794e-04  9.99999520e-01  4.60992507e-04 -2.34700399e-01] [ 2.05048932e-02 -4.78628635e-04  9.99789638e-01  1.47945673e+01] [0. 0. 0. 1.];[ 0.99980982 -0.00382767 -0.01912282 -0.37187744] [ 0.00358835  0.99991501 -0.01253383 -0.2331131 ] [1.91691735e-02 1.24628281e-02 9.99738576e-01 1.62728110e+01] [0. 0. 0. 1.]
29;[ 0.99981067 -0.00319262 -0.01919482 -0.39208857] [ 0.00296063  0.99992238 -0.01210224 -0.23840536] [1.92319631e-02 1.20431165e-02 9.99742514e-01 1.62509901e+01] [0. 0. 0. 1.];[ 0.99983017 -0.00198639 -0.01832188 -0.40816215] [ 0.00176554  0.99992569 -0.01206256 -0.25807287] [1.83444803e-02 1.20281603e-02 9.99759373e-01 1.70632202e+01] [0. 0. 0. 1.]
30;[ 0.99981067 -0.00319262 -0.01919482 -0.39208857] [ 0.00296063  0.99992238 -0.01210224 -0.23840536] [1.92319631e-02 1.20431165e-02 9.99742514e-01 1.62509901e+01] [0. 0. 0. 1.];[ 0.99980034 -0.00247602 -0.01982816 -0.40901181] [ 0.00225181  0.99993337 -0.01132201 -0.28871401] [1.98548720e-02 1.12751001e-02 9.99739294e-01 1.77703489e+01] [0. 0. 0. 1.]
31;[ 0.99980034 -0.00247602 -0.01982816 -0.40901181] [ 0.00225181  0.99993337 -0.01132201 -0.28871401] [1.98548720e-02 1.12751001e-02 9.99739294e-01 1.77703489e+01] [0. 0. 0. 1.];[ 9.99806795e-01 -1.31217771e-04 -1.96559416e-02 -4.32026835e-01] [-1.21220359e-04  9.99917542e-01 -1.28410988e-02 -3.04850995e-01] [1.96560058e-02 1.28410006e-02 9.99724337e-01 1.85808937e+01] [0. 0. 0. 1.]
32;[ 0.99979846 -0.00174903 -0.01999956 -0.42184453] [ 0.0015134   0.99992934 -0.01179077 -0.27956023] [2.00187708e-02 1.17581257e-02 9.99730461e-01 1.77503509e+01] [0. 0. 0. 1.];[ 0.9998048   0.00168335 -0.0196858  -0.45216763] [-0.00196447  0.99989625 -0.01426991 -0.33340646] [1.96597336e-02 1.43058002e-02 9.99704376e-01 1.93454511e+01] [0. 0. 0. 1.]
33;[ 0.9998048   0.00168335 -0.0196858  -0.45216763] [-0.00196447  0.99989625 -0.01426991 -0.33340646] [1.96597336e-02 1.43058002e-02 9.99704376e-01 1.93454511e+01] [0. 0. 0. 1.];[ 0.99979595  0.00754045 -0.01874039 -0.51052961] [-0.00784442  0.999838   -0.01619985 -0.33498455] [1.86152032e-02 1.63435533e-02 9.99693134e-01 2.01642111e+01] [0. 0. 0. 1.]
34;[ 0.99981348  0.00208882 -0.01920014 -0.48151397] [-0.00237368  0.99988728 -0.01482572 -0.32538617] [1.91670044e-02 1.48685273e-02 9.99705733e-01 1.93306687e+01] [0. 0. 0. 1.];[ 0.99977765  0.00775563 -0.01960888 -0.51060988] [-0.00805628  0.99985049 -0.01530019 -0.37517588] [1.94872889e-02 1.54547668e-02 9.99690650e-01 2.09503323e+01] [0. 0. 0. 1.]
35;[ 0.99977782  0.00786893 -0.01955462 -0.52898182] [-0.00817688  0.99984302 -0.01571856 -0.3688001 ] [1.94278575e-02 1.58749634e-02 9.99685222e-01 2.09406685e+01] [0. 0. 0. 1.];[ 0.99978168  0.0075653  -0.01947732 -0.54239757] [-0.00785992  0.99985518 -0.01509455 -0.40104334] [1.93603007e-02 1.52443420e-02 9.99696348e-01 2.17943359e+01] [0. 0. 0. 1.]
36;[ 0.99977782  0.00786893 -0.01955462 -0.52898182] [-0.00817688  0.99984302 -0.01571856 -0.3688001 ] [1.94278575e-02 1.58749634e-02 9.99685222e-01 2.09406685e+01] [0. 0. 0. 1.];[ 0.99977201  0.00874943 -0.01947754 -0.5720131 ] [-0.00905888  0.99983324 -0.01585646 -0.41082844] [1.93355571e-02 1.60292898e-02 9.99684549e-01 2.26228971e+01] [0. 0. 0. 1.]
37;[ 0.99977201  0.00874943 -0.01947754 -0.5720131 ] [-0.00905888  0.99983324 -0.01585646 -0.41082844] [1.93355571e-02 1.60292898e-02 9.99684549e-01 2.26228971e+01] [0. 0. 0. 1.];[ 0.99975796  0.01030827 -0.01943603 -0.59945292] [-0.0105889   0.99984036 -0.01439169 -0.4473951 ] [1.92845771e-02 1.45940095e-02 9.99707517e-01 2.34527684e+01] [0. 0. 0. 1.]
38;[ 0.99977405  0.00891277 -0.01929787 -0.5917048 ] [-0.00921349  0.99983663 -0.01555084 -0.41348508] [1.91561116e-02 1.57251298e-02 9.99692835e-01 2.26123746e+01] [0. 0. 0. 1.];[ 0.99976238  0.00994141 -0.01939975 -0.62091858] [-0.01016799  0.99988083 -0.01161625 -0.48275061] [1.92819515e-02 1.18107428e-02 9.99744324e-01 2.43063873e+01] [0. 0. 0. 1.]
39;[ 0.99976238  0.00994141 -0.01939975 -0.62091858] [-0.01016799  0.99988083 -0.01161625 -0.48275061] [1.92819515e-02 1.18107428e-02 9.99744324e-01 2.43063873e+01] [0. 0. 0. 1.];[ 0.99974081  0.01086    -0.02000956 -0.65774744] [-0.01108932  0.99987369 -0.01138552 -0.48482845] [1.98833904e-02 1.16044650e-02 9.99734958e-01 2.51512967e+01] [0. 0. 0. 1.]
40;[ 0.9997446   0.01078317 -0.01986115 -0.64159875] [-0.01102927  0.99986323 -0.01232344 -0.46643449] [1.97255465e-02 1.25393503e-02 9.99726796e-01 2.43014033e+01] [0. 0. 0. 1.];[ 0.99973487  0.01090568 -0.02027964 -0.68545126] [-0.01115681  0.99986196 -0.01231205 -0.510147  ] [2.01425729e-02 1.25350448e-02 9.99718535e-01 2.60346497e+01] [0. 0. 0. 1.]
41;[ 0.99972782  0.01070805 -0.02072728 -0.68352727] [-0.01096266  0.99986537 -0.01220947 -0.51121311] [2.05937509e-02 1.24333725e-02 9.99710612e-01 2.60176474e+01] [0. 0. 0. 1.];[ 0.99972894  0.01208771 -0.01989789 -0.70806673] [-0.01236262  0.99982902 -0.01375126 -0.53519179] [1.97282706e-02 1.39935275e-02 9.99707445e-01 2.68706175e+01] [0. 0. 0. 1.]
42;[ 0.99972782  0.01070805 -0.02072728 -0.68352727] [-0.01096266  0.99986537 -0.01220947 -0.51121311] [2.05937509e-02 1.24333725e-02 9.99710612e-01 2.60176474e+01] [0. 0. 0. 1.];[ 0.99969659  0.01215073 -0.02142626 -0.72271458] [-0.01242246  0.99984351 -0.01259494 -0.55445551] [2.12698683e-02 1.28572894e-02 9.99691094e-01 2.77600408e+01] [0. 0. 0. 1.]
43;[ 0.99969659  0.01215073 -0.02142626 -0.72271458] [-0.01242246  0.99984351 -0.01259494 -0.55445551] [2.12698683e-02 1.28572894e-02 9.99691094e-01 2.77600408e+01] [0. 0. 0. 1.];[ 0.99971944  0.01207316 -0.02037839 -0.77451572] [-0.01227347  0.99987731 -0.00973296 -0.58202746] [2.02583802e-02 9.98034592e-03 9.99744963e-01 2.86391890e+01] [0. 0. 0. 1.]
44;[ 0.99968583  0.01198039 -0.02201604 -0.7268124 ] [-0.01225663  0.99984731 -0.01245539 -0.55504504] [2.18634589e-02 1.27213163e-02 9.99680027e-01 2.77776287e+01] [0. 0. 0. 1.];[ 0.99969046  0.01179069 -0.0219079  -0.79471367] [-0.01192509  0.99991081 -0.00601432 -0.59998004] [2.18350316e-02 6.27370767e-03 9.99741903e-01 2.95417658e+01] [0. 0. 0. 1.]
45;[ 0.99967923  0.01175671 -0.02243243 -0.79695895] [-0.01190971  0.99990664 -0.00669911 -0.59247023] [2.23515798e-02 6.96412854e-03 9.99725916e-01 2.95594092e+01] [0. 0. 0. 1.];[ 0.99966925  0.01165172 -0.02292665 -0.80417194] [-0.01173711  0.99992466 -0.00359337 -0.62170188] [2.28830528e-02 3.86127051e-03 9.99730692e-01 3.04383762e+01] [0. 0. 0. 1.]
46;[ 0.99967923  0.01175671 -0.02243243 -0.79695895] [-0.01190971  0.99990664 -0.00669911 -0.59247023] [2.23515798e-02 6.96412854e-03 9.99725916e-01 2.95594092e+01] [0. 0. 0. 1.];[ 0.99966221  0.0116987  -0.02320796 -0.85180616] [-0.01177155  0.9999262  -0.00300476 -0.63764448] [2.31710999e-02 3.27693920e-03 9.99726143e-01 3.13680661e+01] [0. 0. 0. 1.]
47;[ 0.99964303  0.01184905 -0.02394609 -0.84171363] [-0.01192711  0.999924   -0.00311962 -0.6410313 ] [2.39073080e-02 3.40410932e-03 9.99708384e-01 3.13687143e+01] [0. 0. 0. 1.];[ 0.99965022  0.01138778 -0.02386937 -0.87537078] [-0.01151206  0.99992085 -0.00507568 -0.64975599] [2.38096841e-02 5.34869269e-03 9.99702201e-01 3.22699209e+01] [0. 0. 0. 1.]
48;[ 0.99964303  0.01184905 -0.02394609 -0.84171363] [-0.01192711  0.999924   -0.00311962 -0.6410313 ] [2.39073080e-02 3.40410932e-03 9.99708384e-01 3.13687143e+01] [0. 0. 0. 1.];[ 0.99963018  0.01164681 -0.02457347 -0.90815591] [-0.01178326  0.99991591 -0.00541535 -0.67068923] [2.45083304e-02 5.70290637e-03 9.99683359e-01 3.32071075e+01] [0. 0. 0. 1.]
49;[ 0.999633    0.01131294 -0.02461484 -0.91564042] [-0.01144244  0.99992139 -0.00512673 -0.67548506] [2.45549065e-02 5.40650681e-03 9.99683863e-01 3.31948259e+01] [0. 0. 0. 1.];[ 0.99960086  0.0113698  -0.02586198 -0.91102876] [-0.01146544  0.99992796 -0.00355277 -0.69694389] [2.58197244e-02 3.84787304e-03 9.99659210e-01 3.41190232e+01] [0. 0. 0. 1.]
50;[ 0.999633    0.01131294 -0.02461484 -0.91564042] [-0.01144244  0.99992139 -0.00512673 -0.67548506] [2.45549065e-02 5.40650681e-03 9.99683863e-01 3.31948259e+01] [0. 0. 0. 1.];[ 0.99959318  0.01101596 -0.02630808 -0.96948714] [-0.01106883  0.999937   -0.00186499 -0.71131854] [2.62858774e-02 2.15542898e-03 9.99652143e-01 3.50158108e+01] [0. 0. 0. 1.]
51;[ 0.99958533  0.01136676 -0.02645683 -0.97144152] [-0.01142292  0.99993281 -0.00197245 -0.71049296] [2.64326284e-02 2.27384714e-03 9.99648011e-01 3.50248723e+01] [0. 0. 0. 1.];[ 0.99959598  0.0116811  -0.0259119  -1.00996619] [-1.16860589e-02  9.99931715e-01 -4.00783706e-05 -7.21842903e-01] [2.59096646e-02 3.42870193e-04 9.99664229e-01 3.59334930e+01] [0. 0. 0. 1.]
52;[ 0.99958533  0.01136676 -0.02645683 -0.97144152] [-0.01142292  0.99993281 -0.00197245 -0.71049296] [2.64326284e-02 2.27384714e-03 9.99648011e-01 3.50248723e+01] [0. 0. 0. 1.];[ 0.99954348  0.0138883  -0.02683181 -1.04034158] [-1.38885004e-02  9.99903534e-01  1.78778663e-04 -7.44998586e-01] [2.68317085e-02 1.93956612e-04 9.99639946e-01 3.68505216e+01] [0. 0. 0. 1.]
53;[ 0.99954348  0.0138883  -0.02683181 -1.04034158] [-1.38885004e-02  9.99903534e-01  1.78778663e-04 -7.44998586e-01] [2.68317085e-02 1.93956612e-04 9.99639946e-01 3.68505216e+01] [0. 0. 0. 1.];[ 0.9995219   0.01312525 -0.02799453 -1.05913839] [-0.01319235  0.99991053 -0.00221361 -0.78169713] [2.79629754e-02 2.58186299e-03 9.99605625e-01 3.77710448e+01] [0. 0. 0. 1.]
54;[ 0.99953788  0.013877   -0.02704539 -1.03983923] [-1.38863812e-02  9.99903567e-01 -1.59055584e-04 -7.40291042e-01] [2.70405745e-02 5.34544675e-04 9.99634194e-01 3.68442527e+01] [0. 0. 0. 1.];[ 0.99950189  0.01590246 -0.02725972 -1.10215998] [-0.01613715  0.99983441 -0.00841137 -0.77730206] [2.71214411e-02 8.84706974e-03 9.99592996e-01 3.86799607e+01] [0. 0. 0. 1.]
55;[ 0.99950189  0.01590246 -0.02725972 -1.10215998] [-0.01613715  0.99983441 -0.00841137 -0.77730206] [2.71214411e-02 8.84706974e-03 9.99592996e-01 3.86799607e+01] [0. 0. 0. 1.];[ 0.99952024  0.01598248 -0.02653029 -1.14794473] [-0.01619118  0.99983949 -0.00767048 -0.80788529] [2.64034343e-02 8.09635655e-03 9.99618581e-01 3.95828464e+01] [0. 0. 0. 1.]
56;[ 0.99948417  0.01569343 -0.02801989 -1.09023869] [-0.01593008  0.99983913 -0.00824239 -0.77813952] [2.78860337e-02 8.68449345e-03 9.99573383e-01 3.86896911e+01] [0. 0. 0. 1.];[ 0.99949196  0.01665563 -0.02717362 -1.16120888] [-0.01680621  0.9998446  -0.00532262 -0.82749217] [2.70807436e-02 5.77659761e-03 9.99616559e-01 4.05209620e+01] [0. 0. 0. 1.]
57;[ 0.99948287  0.01652101 -0.02758701 -1.15523404] [-0.0166751   0.99984657 -0.00536463 -0.8300422 ] [2.74941502e-02 5.82186955e-03 9.99605011e-01 4.05128788e+01] [0. 0. 0. 1.];[ 0.9994983   0.01699899 -0.02672421 -1.18628076] [-0.01710451  0.99984677 -0.00372474 -0.84155252] [2.66568016e-02 4.17998045e-03 9.99635905e-01 4.14274850e+01] [0. 0. 0. 1.]
58;[ 0.99948287  0.01652101 -0.02758701 -1.15523404] [-0.0166751   0.99984657 -0.00536463 -0.8300422 ] [2.74941502e-02 5.82186955e-03 9.99605011e-01 4.05128788e+01] [0. 0. 0. 1.];[ 0.99952226  0.01426384 -0.02741902 -1.19897363] [-0.01431538  0.99989611 -0.00168411 -0.86780466] [2.73921495e-02 2.07582352e-03 9.99622609e-01 4.23531535e+01] [0. 0. 0. 1.]
59;[ 0.99951981  0.01518384 -0.02701123 -1.22658629] [-0.01524424  0.99988174 -0.00203138 -0.86830873] [2.69771912e-02 2.44216983e-03 9.99633066e-01 4.23702664e+01] [0. 0. 0. 1.];[ 0.9995188   0.01477216 -0.02727554 -1.20605202] [-0.01484657  0.99988659 -0.00252762 -0.89156048] [2.72351095e-02 2.93135276e-03 9.99624758e-01 4.32327315e+01] [0. 0. 0. 1.]
60;[ 0.99951981  0.01518384 -0.02701123 -1.22658629] [-0.01524424  0.99988174 -0.00203138 -0.86830873] [2.69771912e-02 2.44216983e-03 9.99633066e-01 4.23702664e+01] [0. 0. 0. 1.];[ 0.99950193  0.01620488 -0.02707937 -1.24219491] [-0.0163288   0.99985716 -0.00436136 -0.92484256] [2.70048228e-02 4.80135903e-03 9.99623772e-01 4.41657923e+01] [0. 0. 0. 1.]
61;[ 0.99951715  0.015517   -0.02692004 -1.26636476] [-0.01565012  0.99986629 -0.0047417  -0.91718365] [2.68428668e-02 5.16071482e-03 9.99626344e-01 4.41925862e+01] [0. 0. 0. 1.];[ 0.99954665  0.01540863 -0.0258663  -1.31095251] [-0.01558104  0.99985763 -0.00647737 -0.94492578] [2.57628131e-02 6.87745629e-03 9.99644426e-01 4.51260285e+01] [0. 0. 0. 1.]
62;[ 0.99951715  0.015517   -0.02692004 -1.26636476] [-0.01565012  0.99986629 -0.0047417  -0.91718365] [2.68428668e-02 5.16071482e-03 9.99626344e-01 4.41925862e+01] [0. 0. 0. 1.];[ 0.9995377   0.01330996 -0.02733552 -1.2939881 ] [-0.01357706  0.99986166 -0.00960896 -0.95727158] [2.72038390e-02 9.97565360e-03 9.99580131e-01 4.60226136e+01] [0. 0. 0. 1.]
63;[ 0.99954904  0.01365953 -0.02674194 -1.31985559] [-0.01391601  0.99985872 -0.00942834 -0.96606918] [2.66093769e-02 9.79622846e-03 9.99597907e-01 4.60786573e+01] [0. 0. 0. 1.];[ 0.99954429  0.01347935 -0.02700973 -1.32552597] [-0.01382856  0.99982265 -0.01278445 -0.98484201] [2.68326122e-02 1.31521326e-02 9.99553416e-01 4.69380587e+01] [0. 0. 0. 1.]
64;[ 0.99954904  0.01365953 -0.02674194 -1.31985559] [-0.01391601  0.99985872 -0.00942834 -0.96606918] [2.66093769e-02 9.79622846e-03 9.99597907e-01 4.60786573e+01] [0. 0. 0. 1.];[ 0.99957612  0.01083098 -0.02702356 -1.35992685] [-0.01121357  0.99983846 -0.01404652 -1.0297146 ] [2.68670550e-02 1.43435982e-02 9.99536104e-01 4.79179642e+01] [0. 0. 0. 1.]
